episode,avg_reward,noise_std
1,-214.569284,0.298800
2,-251.135823,0.297605
3,-218.196947,0.296414
4,-254.722323,0.295229
5,-237.914770,0.294048
6,-155.156599,0.292872
7,-62.942629,0.291700
8,-33.284520,0.290533
9,-35.293874,0.289371
10,-29.977175,0.288214
11,-65.466575,0.287061
12,-64.661760,0.285913
13,-59.514471,0.284769
14,-61.741960,0.283630
15,-55.126540,0.282495
16,-60.992440,0.281365
17,-41.400780,0.280240
18,-57.991818,0.279119
19,-81.854300,0.278002
20,-84.069011,0.276890
21,-50.572145,0.275783
22,-141.504797,0.274680
23,-78.866036,0.273581
24,-75.275465,0.272487
25,-86.140326,0.271397
26,-68.966215,0.270311
27,-47.223099,0.269230
28,-41.887667,0.268153
29,-46.825847,0.267080
30,-31.660819,0.266012
31,-42.414805,0.264948
32,-51.190517,0.263888
33,-41.277740,0.262833
34,-49.706249,0.261781
35,-37.395863,0.260734
36,-48.797171,0.259691
37,-47.093980,0.258653
38,-48.943664,0.257618
39,-51.124964,0.256587
40,-37.355874,0.255561
41,-82.641841,0.254539
42,-122.683270,0.253521
43,-100.607189,0.252507
44,-72.617114,0.251497
45,-39.352535,0.250491
46,-50.803120,0.249489
47,-83.740779,0.248491
48,-55.926925,0.247497
49,-49.161121,0.246507
50,-43.634811,0.245521
51,-62.354161,0.244539
52,-65.950004,0.243560
53,-64.613138,0.242586
54,-57.139536,0.241616
55,-87.192559,0.240649
56,-67.470243,0.239687
57,-79.404891,0.238728
58,-70.580996,0.237773
59,-98.506226,0.236822
60,-98.569762,0.235875
61,-119.344941,0.234931
62,-108.434178,0.233992
63,-54.861268,0.233056
64,-63.485274,0.232123
65,-70.260233,0.231195
66,-58.830179,0.230270
67,-29.673677,0.229349
68,-76.175983,0.228432
69,-91.007433,0.227518
70,-100.392674,0.226608
71,-103.731963,0.225701
72,-143.726149,0.224799
73,-96.386647,0.223899
74,-120.082399,0.223004
75,-134.082360,0.222112
76,-131.119616,0.221223
77,-104.186536,0.220338
78,-118.680710,0.219457
79,-132.463270,0.218579
80,-109.227875,0.217705
81,-126.469216,0.216834
82,-124.265811,0.215967
83,-98.336540,0.215103
84,-98.274703,0.214243
85,-150.721991,0.213386
86,-104.373029,0.212532
87,-102.507307,0.211682
88,-132.310190,0.210835
89,-107.079313,0.209992
90,-122.181732,0.209152
91,-103.990321,0.208315
92,-101.751788,0.207482
93,-97.340786,0.206652
94,-91.190597,0.205825
95,-90.495853,0.205002
96,-110.316759,0.204182
97,-75.983133,0.203365
98,-114.864533,0.202552
99,-130.708130,0.201742
100,-115.513030,0.200935
101,-123.815833,0.200131
102,-120.234289,0.199331
103,-124.984430,0.198533
104,-118.906866,0.197739
105,-95.420912,0.196948
106,-115.026961,0.196160
107,-87.411673,0.195376
108,-110.339683,0.194594
109,-106.426468,0.193816
110,-120.456969,0.193041
111,-120.786633,0.192268
112,-129.313765,0.191499
113,-92.108052,0.190733
114,-98.696770,0.189970
115,-106.028630,0.189210
116,-94.726911,0.188454
117,-93.201291,0.187700
118,-76.188882,0.186949
119,-57.107011,0.186201
120,-76.256075,0.185456
121,-60.239013,0.184715
122,-70.567952,0.183976
123,-53.563486,0.183240
124,-80.409589,0.182507
125,-85.471840,0.181777
126,-102.017582,0.181050
127,-90.341060,0.180326
128,-107.372086,0.179604
129,-146.395286,0.178886
130,-113.159818,0.178170
131,-94.692359,0.177458
132,-92.590894,0.176748
133,-94.609834,0.176041
134,-61.069236,0.175337
135,-93.546344,0.174635
136,-107.591237,0.173937
137,-52.626861,0.173241
138,-73.760678,0.172548
139,-87.510492,0.171858
140,-45.077225,0.171170
141,-58.376253,0.170486
142,-65.097525,0.169804
143,-73.653718,0.169125
144,-79.581490,0.168448
145,-56.508660,0.167774
146,-48.528636,0.167103
147,-62.468035,0.166435
148,-52.408082,0.165769
149,-71.555244,0.165106
150,-44.942052,0.164446
151,-58.488354,0.163788
152,-44.172272,0.163133
153,-65.379784,0.162480
154,-67.624809,0.161830
155,-67.821850,0.161183
156,-94.037071,0.160538
157,-88.951032,0.159896
158,-50.875050,0.159256
159,-57.751221,0.158619
160,-33.633548,0.157985
161,-76.751086,0.157353
162,-52.650499,0.156723
163,-12.442875,0.156097
164,-45.709289,0.155472
165,-65.218055,0.154850
166,-41.487443,0.154231
167,-48.324618,0.153614
168,-54.737489,0.153000
169,-16.008711,0.152388
170,-69.767403,0.151778
171,-28.750501,0.151171
172,-38.247593,0.150566
173,-40.744767,0.149964
174,-31.635978,0.149364
175,-29.439603,0.148767
176,-49.112465,0.148172
177,-41.780578,0.147579
178,-32.956198,0.146989
179,-42.407142,0.146401
180,-40.676304,0.145815
181,-39.097075,0.145232
182,-10.427365,0.144651
183,-54.603373,0.144072
184,-43.745754,0.143496
185,-32.011175,0.142922
186,-59.942492,0.142350
187,-77.425014,0.141781
188,-54.823412,0.141214
189,-100.995673,0.140649
190,-43.042880,0.140086
191,-55.194180,0.139526
192,-54.287918,0.138968
193,-65.896589,0.138412
194,-59.474530,0.137858
195,-44.798361,0.137307
196,-44.820280,0.136758
197,-70.162979,0.136211
198,-59.382512,0.135666
199,-72.850310,0.135123
200,-60.883929,0.134583
201,-59.046924,0.134044
202,-68.430211,0.133508
203,-76.647910,0.132974
204,-71.396735,0.132442
205,-73.305549,0.131912
206,-75.291198,0.131385
207,-70.422638,0.130859
208,-107.338962,0.130336
209,-100.195194,0.129814
210,-84.257157,0.129295
211,-96.427293,0.128778
212,-81.442070,0.128263
213,-60.791085,0.127750
214,-49.015634,0.127239
215,-55.000586,0.126730
216,-39.994238,0.126223
217,-73.851044,0.125718
218,-52.086393,0.125215
219,-68.623913,0.124714
220,-74.153232,0.124215
